game_uuid,game_url,archive_month,game_year,game_month,game_end_timestamp,game_end_datetime_utc,rated,rules,time_class,time_control_raw,time_control_base_seconds,time_control_increment_seconds,eco_url,eco_code,opening_name,white_username,black_username,white_rating,black_rating,rating_diff,white_accuracy,black_accuracy,result_raw,termination,ply_index,fullmove_number,side_to_move,side_to_move_name,san_move,uci_move,is_capture,is_check,is_checkmate,is_castling,is_promotion,promotion_piece,from_square,to_square,piece_moved,board_fen_before,board_fen_after,active_color_before,castling_rights_before,en_passant_square_before,halfmove_clock_before,fullmove_number_before,legal_moves_count_before,material_white_before,material_black_before,material_diff_before,white_clock_seconds_after,black_clock_seconds_after,clock_seconds_after_for_side_to_move,side_to_move_clock_before,time_spent_on_move_seconds,clock_remaining_pct,avg_time_spent_per_move_so_far,is_in_time_trouble_30s,end_hour_utc,end_weekday_utc,white_pawns_before,white_knights_before,white_bishops_before,white_rooks_before,white_queens_before,black_pawns_before,black_knights_before,black_bishops_before,black_rooks_before,black_queens_before,white_doubled_pawns_before,black_doubled_pawns_before,doubled_pawns_diff_before,white_isolated_pawns_before,black_isolated_pawns_before,isolated_pawns_diff_before,white_passed_pawns_before,black_passed_pawns_before,passed_pawns_diff_before,white_pawn_shield_score_before,black_pawn_shield_score_before,pawn_shield_diff_before,white_king_tropism_before,black_king_tropism_before,king_tropism_diff_before,white_can_castle_kingside_before,white_can_castle_queenside_before,black_can_castle_kingside_before,black_can_castle_queenside_before,in_check_before,is_opening_phase,is_middlegame_phase,is_endgame_phase,ply_bucket,total_piece_count_before,non_pawn_material_white_before,non_pawn_material_black_before,non_pawn_material_diff_before,bishops_pair_white_before,bishops_pair_black_before,side_to_move_rating,opponent_rating,side_to_move_rating_diff,final_result_class,white_won_flag,black_won_flag,draw_flag
bdac15fa-7a05-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64578824913,2022-12,2022,12,1670840736,2022-12-12T10:25:36+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Scotch-Game,C45,Scotch Game,Tirex300,Slick002,546,322,224,46.14,32.01,pgn:1-0 | white:win | black:resigned,Tirex300 won by resignation,22,11,b,black,Bxf2,c5f2,True,False,False,False,False,,c5,f2,bishop,r3k2r/p1p1qppp/2p5/2bpP3/4n1b1/2P2N1P/PP2QPP1/RNB2K1R b kq - 0 11,r3k2r/p1p1qppp/2p5/3pP3/4n1b1/2P2N1P/PP2QbP1/RNB2K1R w kq - 0 12,b,kq,-,0,11,49,35,35,0,370.9,355.5,355.5,370.8,15.300000000000011,0.618,22.919999999999998,False,10,Monday,7,2,1,2,1,7,1,2,2,1,0,2,-2,0,1,-1,0,0,0,2,1,1,1.369047619047619,0.938095238095238,0.4309523809523811,False,False,True,True,False,False,True,False,0021-0030,28,28,28,0,False,True,322,546,-224,white_win,1,0,0
bdac15fa-7a05-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64578824913,2022-12,2022,12,1670840736,2022-12-12T10:25:36+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Scotch-Game,C45,Scotch Game,Tirex300,Slick002,546,322,224,46.14,32.01,pgn:1-0 | white:win | black:resigned,Tirex300 won by resignation,23,12,w,white,hxg4,h3g4,True,False,False,False,False,,h3,g4,pawn,r3k2r/p1p1qppp/2p5/3pP3/4n1b1/2P2N1P/PP2QbP1/RNB2K1R w kq - 0 12,r3k2r/p1p1qppp/2p5/3pP3/4n1P1/2P2N2/PP2QbP1/RNB2K1R b kq - 0 12,w,kq,-,0,12,36,34,35,-1,355.8,355.5,355.8,370.9,15.099999999999966,0.6181666666666666,20.827272727272728,False,10,Monday,6,2,1,2,1,7,1,2,2,1,0,2,-2,1,1,0,0,0,0,1,1,0,2.1190476190476186,0.938095238095238,1.1809523809523808,False,False,True,True,False,False,True,False,0021-0030,27,28,28,0,False,True,546,322,224,white_win,1,0,0
bdac15fa-7a05-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64578824913,2022-12,2022,12,1670840736,2022-12-12T10:25:36+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Scotch-Game,C45,Scotch Game,Tirex300,Slick002,546,322,224,46.14,32.01,pgn:1-0 | white:win | black:resigned,Tirex300 won by resignation,24,12,b,black,g5,g7g5,False,False,False,False,False,,g7,g5,pawn,r3k2r/p1p1qppp/2p5/3pP3/4n1P1/2P2N2/PP2QbP1/RNB2K1R b kq - 0 12,r3k2r/p1p1qp1p/2p5/3pP1p1/4n1P1/2P2N2/PP2QbP1/RNB2K1R w kq - 0 13,b,kq,-,0,12,47,34,32,2,355.8,307.6,307.6,355.5,47.89999999999998,0.5925,22.227272727272727,False,10,Monday,6,2,1,2,1,7,1,1,2,1,2,2,0,3,1,2,0,0,0,1,1,0,1.7857142857142856,0.938095238095238,0.8476190476190476,False,False,True,True,False,False,True,False,0021-0030,26,28,25,3,False,False,322,546,-224,white_win,1,0,0
bdac15fa-7a05-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64578824913,2022-12,2022,12,1670840736,2022-12-12T10:25:36+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Scotch-Game,C45,Scotch Game,Tirex300,Slick002,546,322,224,46.14,32.01,pgn:1-0 | white:win | black:resigned,Tirex300 won by resignation,25,13,w,white,a4,a2a4,False,False,False,False,False,,a2,a4,pawn,r3k2r/p1p1qp1p/2p5/3pP1p1/4n1P1/2P2N2/PP2QbP1/RNB2K1R w kq - 0 13,r3k2r/p1p1qp1p/2p5/3pP1p1/P3n1P1/2P2N2/1P2QbP1/RNB2K1R b kq - 0 13,w,kq,g6,0,13,38,34,32,2,338.4,307.6,338.4,355.8,17.400000000000034,0.593,20.349999999999998,False,10,Monday,6,2,1,2,1,7,1,1,2,1,2,2,0,3,1,2,0,0,0,1,1,0,1.7857142857142856,0.938095238095238,0.8476190476190476,False,False,True,True,False,False,True,False,0021-0030,26,28,25,3,False,False,546,322,224,white_win,1,0,0
bdac15fa-7a05-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64578824913,2022-12,2022,12,1670840736,2022-12-12T10:25:36+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Scotch-Game,C45,Scotch Game,Tirex300,Slick002,546,322,224,46.14,32.01,pgn:1-0 | white:win | black:resigned,Tirex300 won by resignation,26,13,b,black,O-O,e8g8,False,False,False,True,False,,e8,g8,king,r3k2r/p1p1qp1p/2p5/3pP1p1/P3n1P1/2P2N2/1P2QbP1/RNB2K1R b kq - 0 13,r4rk1/p1p1qp1p/2p5/3pP1p1/P3n1P1/2P2N2/1P2QbP1/RNB2K1R w - - 1 14,b,kq,a3,0,13,42,34,32,2,338.4,303.2,303.2,307.6,4.400000000000034,0.5126666666666667,24.366666666666664,False,10,Monday,6,2,1,2,1,7,1,1,2,1,2,2,0,3,1,2,0,0,0,1,1,0,1.7857142857142856,0.938095238095238,0.8476190476190476,False,False,True,True,False,False,True,False,0021-0030,26,28,25,3,False,False,322,546,-224,white_win,1,0,0
bdac15fa-7a05-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64578824913,2022-12,2022,12,1670840736,2022-12-12T10:25:36+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Scotch-Game,C45,Scotch Game,Tirex300,Slick002,546,322,224,46.14,32.01,pgn:1-0 | white:win | black:resigned,Tirex300 won by resignation,27,14,w,white,Nbd2,b1d2,False,False,False,False,False,,b1,d2,knight,r4rk1/p1p1qp1p/2p5/3pP1p1/P3n1P1/2P2N2/1P2QbP1/RNB2K1R w - - 1 14,r4rk1/p1p1qp1p/2p5/3pP1p1/P3n1P1/2P2N2/1P1NQbP1/R1B2K1R b - - 2 14,w,-,-,1,14,39,34,32,2,325.3,303.2,325.3,338.4,13.099999999999966,0.564,20.123076923076926,False,10,Monday,6,2,1,2,1,7,1,1,2,1,2,2,0,3,1,2,0,0,0,1,2,-1,1.7857142857142856,0.938095238095238,0.8476190476190476,False,False,False,False,False,False,True,False,0021-0030,26,28,25,3,False,False,546,322,224,white_win,1,0,0
bdac15fa-7a05-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64578824913,2022-12,2022,12,1670840736,2022-12-12T10:25:36+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Scotch-Game,C45,Scotch Game,Tirex300,Slick002,546,322,224,46.14,32.01,pgn:1-0 | white:win | black:resigned,Tirex300 won by resignation,28,14,b,black,f6,f7f6,False,False,False,False,False,,f7,f6,pawn,r4rk1/p1p1qp1p/2p5/3pP1p1/P3n1P1/2P2N2/1P1NQbP1/R1B2K1R b - - 2 14,r4rk1/p1p1q2p/2p2p2/3pP1p1/P3n1P1/2P2N2/1P1NQbP1/R1B2K1R w - - 0 15,b,-,-,2,14,42,34,32,2,325.3,303.1,303.1,303.2,0.0999999999999659,0.5053333333333333,22.83076923076923,False,10,Monday,6,2,1,2,1,7,1,1,2,1,2,2,0,3,1,2,0,0,0,1,2,-1,1.7857142857142856,0.9619047619047617,0.8238095238095239,False,False,False,False,False,False,True,False,0021-0030,26,28,25,3,False,False,322,546,-224,white_win,1,0,0
bdac15fa-7a05-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64578824913,2022-12,2022,12,1670840736,2022-12-12T10:25:36+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Scotch-Game,C45,Scotch Game,Tirex300,Slick002,546,322,224,46.14,32.01,pgn:1-0 | white:win | black:resigned,Tirex300 won by resignation,29,15,w,white,Nxe4,d2e4,True,False,False,False,False,,d2,e4,knight,r4rk1/p1p1q2p/2p2p2/3pP1p1/P3n1P1/2P2N2/1P1NQbP1/R1B2K1R w - - 0 15,r4rk1/p1p1q2p/2p2p2/3pP1p1/P3N1P1/2P2N2/1P2QbP1/R1B2K1R b - - 0 15,w,-,-,0,15,36,34,32,2,323.1,303.1,323.1,325.3,2.1999999999999886,0.5421666666666667,19.62142857142857,False,10,Monday,6,2,1,2,1,7,1,1,2,1,2,2,0,3,1,2,0,0,0,1,2,-1,1.7857142857142856,0.9619047619047617,0.8238095238095239,False,False,False,False,False,False,True,False,0021-0030,26,28,25,3,False,False,546,322,224,white_win,1,0,0
bdac15fa-7a05-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64578824913,2022-12,2022,12,1670840736,2022-12-12T10:25:36+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Scotch-Game,C45,Scotch Game,Tirex300,Slick002,546,322,224,46.14,32.01,pgn:1-0 | white:win | black:resigned,Tirex300 won by resignation,30,15,b,black,Bb6,f2b6,False,False,False,False,False,,f2,b6,bishop,r4rk1/p1p1q2p/2p2p2/3pP1p1/P3N1P1/2P2N2/1P2QbP1/R1B2K1R b - - 0 15,r4rk1/p1p1q2p/1bp2p2/3pP1p1/P3N1P1/2P2N2/1P2Q1P1/R1B2K1R w - - 1 16,b,-,-,0,15,40,34,29,5,323.1,267.6,267.6,303.1,35.5,0.5051666666666667,21.207142857142856,False,10,Monday,6,2,1,2,1,7,0,1,2,1,2,2,0,3,1,2,0,0,0,1,2,-1,1.4523809523809523,1.0452380952380953,0.40714285714285703,False,False,False,False,False,False,True,False,0021-0030,25,28,22,6,False,False,322,546,-224,white_win,1,0,0
bdac15fa-7a05-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64578824913,2022-12,2022,12,1670840736,2022-12-12T10:25:36+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Scotch-Game,C45,Scotch Game,Tirex300,Slick002,546,322,224,46.14,32.01,pgn:1-0 | white:win | black:resigned,Tirex300 won by resignation,31,16,w,white,Rh5,h1h5,False,False,False,False,False,,h1,h5,rook,r4rk1/p1p1q2p/1bp2p2/3pP1p1/P3N1P1/2P2N2/1P2Q1P1/R1B2K1R w - - 1 16,r4rk1/p1p1q2p/1bp2p2/3pP1pR/P3N1P1/2P2N2/1P2Q1P1/R1B2K2 b - - 2 16,w,-,-,1,16,46,34,29,5,296.1,267.6,296.1,323.1,27.0,0.5385000000000001,18.459999999999997,False,10,Monday,6,2,1,2,1,7,0,1,2,1,2,2,0,3,1,2,0,0,0,1,2,-1,0.6523809523809524,1.0452380952380953,-0.3928571428571429,False,False,False,False,False,False,True,False,0031-0040,25,28,22,6,False,False,546,322,224,white_win,1,0,0
bdac15fa-7a05-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64578824913,2022-12,2022,12,1670840736,2022-12-12T10:25:36+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Scotch-Game,C45,Scotch Game,Tirex300,Slick002,546,322,224,46.14,32.01,pgn:1-0 | white:win | black:resigned,Tirex300 won by resignation,32,16,b,black,Qxe5,e7e5,True,False,False,False,False,,e7,e5,queen,r4rk1/p1p1q2p/1bp2p2/3pP1pR/P3N1P1/2P2N2/1P2Q1P1/R1B2K2 b - - 2 16,r4rk1/p1p4p/1bp2p2/3pq1pR/P3N1P1/2P2N2/1P2Q1P1/R1B2K2 w - - 0 17,b,-,-,2,16,37,34,29,5,296.1,255.7,255.7,267.6,11.900000000000034,0.44600000000000006,22.16,False,10,Monday,6,2,1,2,1,7,0,1,2,1,2,2,0,3,1,2,0,0,0,1,2,-1,0.6523809523809524,1.2357142857142858,-0.5833333333333334,False,False,False,False,False,False,True,False,0031-0040,25,28,22,6,False,False,322,546,-224,white_win,1,0,0
bdac15fa-7a05-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64578824913,2022-12,2022,12,1670840736,2022-12-12T10:25:36+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Scotch-Game,C45,Scotch Game,Tirex300,Slick002,546,322,224,46.14,32.01,pgn:1-0 | white:win | black:resigned,Tirex300 won by resignation,33,17,w,white,Nxe5,f3e5,True,False,False,False,False,,f3,e5,knight,r4rk1/p1p4p/1bp2p2/3pq1pR/P3N1P1/2P2N2/1P2Q1P1/R1B2K2 w - - 0 17,r4rk1/p1p4p/1bp2p2/3pN1pR/P3N1P1/2P5/1P2Q1P1/R1B2K2 b - - 0 17,w,-,-,0,17,45,33,29,4,290.1,255.7,290.1,296.1,6.0,0.49350000000000005,18.99375,False,10,Monday,5,2,1,2,1,7,0,1,2,1,2,2,0,2,1,1,0,0,0,1,2,-1,0.7357142857142858,1.2357142857142858,-0.5,False,False,False,False,False,False,True,False,0031-0040,24,28,22,6,False,False,546,322,224,white_win,1,0,0
b1d65ddb-7a0e-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64582945669,2022-12,2022,12,1670844529,2022-12-12T11:28:49+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation-2...Nf6-3.Nf3,C20,Kings Pawn Opening Leonardis Variation 2...Nf6 3.Nf3,IBaldoI-inactive,Tirex300,551,424,127,68.13,64.65,pgn:1-0 | white:win | black:resigned,IBaldoI-inactive won by resignation,1,1,w,white,e4,e2e4,False,False,False,False,False,,e2,e4,pawn,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,w,KQkq,-,0,1,20,39,39,0,596.7,,596.7,600.0,3.2999999999999545,1.0,,False,11,Monday,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,0,0,0,3,3,0,0.9999999999999998,0.9999999999999998,0.0,True,True,True,True,False,True,False,False,0001-0010,32,31,31,0,True,True,551,424,127,white_win,1,0,0
b1d65ddb-7a0e-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64582945669,2022-12,2022,12,1670844529,2022-12-12T11:28:49+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation-2...Nf6-3.Nf3,C20,Kings Pawn Opening Leonardis Variation 2...Nf6 3.Nf3,IBaldoI-inactive,Tirex300,551,424,127,68.13,64.65,pgn:1-0 | white:win | black:resigned,IBaldoI-inactive won by resignation,2,1,b,black,e5,e7e5,False,False,False,False,False,,e7,e5,pawn,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,b,KQkq,e3,0,1,20,39,39,0,596.7,596.3,596.3,600.0,3.7000000000000455,1.0,,False,11,Monday,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,0,0,0,2,3,-1,0.9999999999999998,0.9999999999999998,0.0,True,True,True,True,False,True,False,False,0001-0010,32,31,31,0,True,True,424,551,-127,white_win,1,0,0
b1d65ddb-7a0e-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64582945669,2022-12,2022,12,1670844529,2022-12-12T11:28:49+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation-2...Nf6-3.Nf3,C20,Kings Pawn Opening Leonardis Variation 2...Nf6 3.Nf3,IBaldoI-inactive,Tirex300,551,424,127,68.13,64.65,pgn:1-0 | white:win | black:resigned,IBaldoI-inactive won by resignation,3,2,w,white,d3,d2d3,False,False,False,False,False,,d2,d3,pawn,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,rnbqkbnr/pppp1ppp/8/4p3/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq - 0 2,w,KQkq,e6,0,2,29,39,39,0,594.5,596.3,594.5,596.7,2.2000000000000455,0.9945,3.2999999999999545,False,11,Monday,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0.9999999999999998,0.9999999999999998,0.0,True,True,True,True,False,True,False,False,0001-0010,32,31,31,0,True,True,551,424,127,white_win,1,0,0
b1d65ddb-7a0e-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64582945669,2022-12,2022,12,1670844529,2022-12-12T11:28:49+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation-2...Nf6-3.Nf3,C20,Kings Pawn Opening Leonardis Variation 2...Nf6 3.Nf3,IBaldoI-inactive,Tirex300,551,424,127,68.13,64.65,pgn:1-0 | white:win | black:resigned,IBaldoI-inactive won by resignation,4,2,b,black,Nf6,g8f6,False,False,False,False,False,,g8,f6,knight,rnbqkbnr/pppp1ppp/8/4p3/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq - 0 2,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/3P4/PPP2PPP/RNBQKBNR w KQkq - 1 3,b,KQkq,-,0,2,29,39,39,0,594.5,580.2,580.2,596.3,16.09999999999991,0.9938333333333332,3.7000000000000455,False,11,Monday,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0.9999999999999998,0.9999999999999998,0.0,True,True,True,True,False,True,False,False,0001-0010,32,31,31,0,True,True,424,551,-127,white_win,1,0,0
b1d65ddb-7a0e-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64582945669,2022-12,2022,12,1670844529,2022-12-12T11:28:49+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation-2...Nf6-3.Nf3,C20,Kings Pawn Opening Leonardis Variation 2...Nf6 3.Nf3,IBaldoI-inactive,Tirex300,551,424,127,68.13,64.65,pgn:1-0 | white:win | black:resigned,IBaldoI-inactive won by resignation,5,3,w,white,Nf3,g1f3,False,False,False,False,False,,g1,f3,knight,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/3P4/PPP2PPP/RNBQKBNR w KQkq - 1 3,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 2 3,w,KQkq,-,1,3,32,39,39,0,593.3,580.2,593.3,594.5,1.2000000000000455,0.9908333333333333,2.75,False,11,Monday,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1.057142857142857,0.9999999999999998,0.05714285714285716,True,True,True,True,False,True,False,False,0001-0010,32,31,31,0,True,True,551,424,127,white_win,1,0,0
b1d65ddb-7a0e-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64582945669,2022-12,2022,12,1670844529,2022-12-12T11:28:49+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation-2...Nf6-3.Nf3,C20,Kings Pawn Opening Leonardis Variation 2...Nf6 3.Nf3,IBaldoI-inactive,Tirex300,551,424,127,68.13,64.65,pgn:1-0 | white:win | black:resigned,IBaldoI-inactive won by resignation,6,3,b,black,d6,d7d6,False,False,False,False,False,,d7,d6,pawn,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 2 3,rnbqkb1r/ppp2ppp/3p1n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,b,KQkq,-,2,3,27,39,39,0,593.3,557.8,557.8,580.2,22.40000000000009,0.9670000000000001,9.899999999999977,False,11,Monday,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1.057142857142857,1.057142857142857,0.0,True,True,True,True,False,True,False,False,0001-0010,32,31,31,0,True,True,424,551,-127,white_win,1,0,0
b1d65ddb-7a0e-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64582945669,2022-12,2022,12,1670844529,2022-12-12T11:28:49+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation-2...Nf6-3.Nf3,C20,Kings Pawn Opening Leonardis Variation 2...Nf6 3.Nf3,IBaldoI-inactive,Tirex300,551,424,127,68.13,64.65,pgn:1-0 | white:win | black:resigned,IBaldoI-inactive won by resignation,7,4,w,white,d4,d3d4,False,False,False,False,False,,d3,d4,pawn,rnbqkb1r/ppp2ppp/3p1n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,rnbqkb1r/ppp2ppp/3p1n2/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4,w,KQkq,-,0,4,31,39,39,0,588.0,557.8,588.0,593.3,5.2999999999999545,0.9888333333333332,2.2333333333333485,False,11,Monday,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1.057142857142857,1.057142857142857,0.0,True,True,True,True,False,True,False,False,0001-0010,32,31,31,0,True,True,551,424,127,white_win,1,0,0
b1d65ddb-7a0e-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64582945669,2022-12,2022,12,1670844529,2022-12-12T11:28:49+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation-2...Nf6-3.Nf3,C20,Kings Pawn Opening Leonardis Variation 2...Nf6 3.Nf3,IBaldoI-inactive,Tirex300,551,424,127,68.13,64.65,pgn:1-0 | white:win | black:resigned,IBaldoI-inactive won by resignation,8,4,b,black,Bg4,c8g4,False,False,False,False,False,,c8,g4,bishop,rnbqkb1r/ppp2ppp/3p1n2/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4,rn1qkb1r/ppp2ppp/3p1n2/4p3/3PP1b1/5N2/PPP2PPP/RNBQKB1R w KQkq - 1 5,b,KQkq,-,0,4,32,39,39,0,588.0,527.3,527.3,557.8,30.5,0.9296666666666666,14.066666666666682,False,11,Monday,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,0,0,0,1,2,-1,1.057142857142857,1.057142857142857,0.0,True,True,True,True,False,True,False,False,0001-0010,32,31,31,0,True,True,424,551,-127,white_win,1,0,0
b1d65ddb-7a0e-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64582945669,2022-12,2022,12,1670844529,2022-12-12T11:28:49+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation-2...Nf6-3.Nf3,C20,Kings Pawn Opening Leonardis Variation 2...Nf6 3.Nf3,IBaldoI-inactive,Tirex300,551,424,127,68.13,64.65,pgn:1-0 | white:win | black:resigned,IBaldoI-inactive won by resignation,9,5,w,white,dxe5,d4e5,True,False,False,False,False,,d4,e5,pawn,rn1qkb1r/ppp2ppp/3p1n2/4p3/3PP1b1/5N2/PPP2PPP/RNBQKB1R w KQkq - 1 5,rn1qkb1r/ppp2ppp/3p1n2/4P3/4P1b1/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 5,w,KQkq,-,1,5,35,39,39,0,581.1,527.3,581.1,588.0,6.899999999999977,0.98,3.0,False,11,Monday,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,0,0,0,1,2,-1,1.2476190476190474,1.057142857142857,0.19047619047619047,True,True,True,True,False,True,False,False,0001-0010,32,31,31,0,True,True,551,424,127,white_win,1,0,0
b1d65ddb-7a0e-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64582945669,2022-12,2022,12,1670844529,2022-12-12T11:28:49+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation-2...Nf6-3.Nf3,C20,Kings Pawn Opening Leonardis Variation 2...Nf6 3.Nf3,IBaldoI-inactive,Tirex300,551,424,127,68.13,64.65,pgn:1-0 | white:win | black:resigned,IBaldoI-inactive won by resignation,10,5,b,black,dxe5,d6e5,True,False,False,False,False,,d6,e5,pawn,rn1qkb1r/ppp2ppp/3p1n2/4P3/4P1b1/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 5,rn1qkb1r/ppp2ppp/5n2/4p3/4P1b1/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 6,b,KQkq,-,0,5,34,39,38,1,581.1,523.8,523.8,527.3,3.5,0.8788333333333332,18.17500000000001,False,11,Monday,8,2,2,2,1,7,2,2,2,1,2,0,2,0,0,0,0,0,0,1,2,-1,1.2476190476190474,1.057142857142857,0.19047619047619047,True,True,True,True,False,True,False,False,0001-0010,31,31,31,0,True,True,424,551,-127,white_win,1,0,0
b1d65ddb-7a0e-11ed-a664-78ac4409ff3c,https://www.chess.com/game/live/64582945669,2022-12,2022,12,1670844529,2022-12-12T11:28:49+00:00,True,chess,rapid,600,600,0,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation-2...Nf6-3.Nf3,C20,Kings Pawn Opening Leonardis Variation 2...Nf6 3.Nf3,IBaldoI-inactive,Tirex300,551,424,127,68.13,64.65,pgn:1-0 | white:win | black:resigned,IBaldoI-inactive won by resignation,11,6,w,white,h3,h2h3,False,False,False,False,False,,h2,h3,pawn,rn1qkb1r/ppp2ppp/5n2/4p3/4P1b1/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 6,rn1qkb1r/ppp2ppp/5n2/4p3/4P1b1/5N1P/PPP2PP1/RNBQKB1R b KQkq - 0 6,w,KQkq,-,0,6,38,38,38,0,576.5,523.8,576.5,581.1,4.600000000000023,0.9685,3.7799999999999954,False,11,Monday,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1.2476190476190474,1.057142857142857,0.19047619047619047,True,True,True,True,False,True,False,False,0011-0020,30,31,31,0,True,True,551,424,127,white_win,1,0,0
